142,0.697275,94,94
143,0.692350,92,92
144,0.687493,87,87
145,0.682704,86,86
146,0.677980,84,84
147,0.673320,84,84
148,0.668723,84,84
149,0.664188,84,84
150,0.659713,82,82
151,0.655298,80,80
152,0.650941,80,80
153,0.646641,80,80
154,0.642396,80,80
155,0.638207,80,80
156,0.634071,79,79
157,0.629987,79,79
158,0.625956,81,79
159,0.621975,81,79
160,0.618044,81,79
161,0.614162,81,79
162,0.610327,81,79
163,0.606540,81,79
164,0.602799,81,79
165,0.599103,81,79
166,0.595452,81,79
167,0.591844,81,79
168,0.588280,81,79
169,0.584757,81,79
170,0.581277,81,79
171,0.577836,81,79
172,0.574436,80,79
173,0.571075,80,79
174,0.567753,80,79
175,0.564469,80,79
176,0.561222,80,79
177,0.558011,80,79
178,0.554837,80,79
179,0.551698,80,79
180,0.548595,80,79
181,0.545525,80,79
182,0.542489,77,77
183,0.539486,77,77
184,0.536516,77,77
185,0.533578,77,77
186,0.530672,77,77
187,0.527797,77,77
188,0.524952,77,77
189,0.522138,77,77
190,0.519353,74,74
191,0.516597,73,73
192,0.513870,73,73
193,0.511171,73,73
194,0.508500,73,73
195,0.505856,73,73
196,0.503240,73,73
197,0.500650,72,72
198,0.498086,71,71
199,0.495548,71,71
200,0.493035,71,71
201,0.490547,71,71
202,0.488084,71,71
203,0.485645,71,71
204,0.483230,70,70
205,0.480839,70,70
206,0.478471,70,70
207,0.476126,70,70
208,0.473803,70,70
209,0.471502,70,70
210,0.469224,70,70
211,0.466967,70,70
212,0.464731,70,70
213,0.462517,70,70
214,0.460323,70,70
215,0.458149,69,69
216,0.455995,69,69
217,0.453862,69,69
218,0.451748,69,69
219,0.449653,69,69
220,0.447577,68,68
221,0.445520,68,68
222,0.443482,68,68
223,0.441462,68,68
224,0.439460,68,68
225,0.437476,67,67
226,0.435509,66,66
227,0.433560,66,66
228,0.431627,66,66
229,0.429712,66,66
230,0.427813,64,64
231,0.425931,64,64
232,0.424065,62,62
233,0.422215,62,62
234,0.420380,64,62
235,0.418562,64,62
236,0.416759,64,62
237,0.414971,64,62
238,0.413198,64,62
239,0.411439,64,62
240,0.409696,64,62
241,0.407967,64,62
242,0.406252,64,62
243,0.404552,64,62
244,0.402865,64,62
245,0.401192,64,62
246,0.399533,64,62
247,0.397887,63,62
248,0.396254,61,61
249,0.394635,61,61
250,0.393028,60,60
251,0.391434,60,60
252,0.389853,60,60
253,0.388285,60,60
254,0.386728,60,60
255,0.385184,60,60
256,0.383652,60,60
257,0.382132,60,60
258,0.380624,60,60
259,0.379127,59,59
260,0.377642,59,59
261,0.376169,58,58
262,0.374706,57,57
263,0.373255,57,57
264,0.371814,57,57
265,0.370385,57,57
266,0.368966,57,57
267,0.367558,57,57
268,0.366161,57,57
269,0.364773,57,57
270,0.363396,57,57
271,0.362030,57,57
272,0.360673,55,55
273,0.359326,54,54
274,0.357989,54,54
275,0.356662,54,54
276,0.355344,54,54
277,0.354036,54,54
278,0.352737,54,54
279,0.351448,54,54
280,0.350168,54,54
281,0.348897,54,54
282,0.347635,54,54
283,0.346382,54,54
284,0.345137,54,54
285,0.343902,54,54
286,0.342675,52,52
287,0.341457,52,52
288,0.340247,52,52
289,0.339045,51,51
290,0.337852,51,51
291,0.336667,48,48
292,0.335490,48,48
293,0.334321,48,48
294,0.333160,47,47
295,0.332007,47,47
296,0.330862,47,47
297,0.329724,47,47
298,0.328594,47,47
299,0.327472,47,47
300,0.326357,48,47
301,0.325249,48,47
302,0.324149,48,47
303,0.323056,47,47
304,0.321970,47,47
305,0.320892,47,47
306,0.319820,47,47
307,0.318756,47,47
308,0.317698,47,47
309,0.316647,47,47
310,0.315603,47,47
311,0.314566,47,47
312,0.313535,47,47
313,0.312511,47,47
314,0.311494,47,47
315,0.310483,47,47
316,0.309478,47,47
317,0.308480,47,47
318,0.307488,47,47
319,0.306502,47,47
320,0.305522,46,46
321,0.304548,45,45
322,0.303581,45,45
323,0.302619,45,45
324,0.301664,45,45
325,0.300714,45,45
326,0.299770,45,45
327,0.298832,45,45
328,0.297899,45,45
329,0.296973,45,45
330,0.296052,45,45
331,0.295136,45,45
332,0.294226,45,45
333,0.293321,45,45
334,0.292422,45,45
335,0.291528,45,45
336,0.290640,44,44
337,0.289757,44,44
338,0.288879,44,44
339,0.288006,44,44
340,0.287138,44,44
341,0.286276,44,44
342,0.285418,44,44
343,0.284566,44,44
344,0.283718,44,44
345,0.282875,44,44
346,0.282038,44,44
347,0.281205,44,44
348,0.280377,44,44
349,0.279553,44,44
350,0.278734,44,44
351,0.277920,44,44
352,0.277111,44,44
353,0.276306,44,44
354,0.275506,43,43
355,0.274710,43,43
356,0.273919,43,43
357,0.273132,43,43
358,0.272349,43,43
359,0.271571,43,43
360,0.270797,43,43
361,0.270028,43,43
362,0.269263,43,43
363,0.268501,43,43
364,0.267745,43,43
365,0.266992,43,43
366,0.266243,43,43
367,0.265499,43,43
368,0.264758,43,43
369,0.264022,43,43
370,0.263289,43,43
371,0.262561,43,43
372,0.261836,43,43
373,0.261115,43,43
374,0.260398,43,43
375,0.259685,43,43
376,0.258976,43,43
377,0.258271,43,43
378,0.257569,42,42
379,0.256871,42,42
380,0.256176,42,42
381,0.255486,42,42
382,0.254799,42,42
383,0.254115,42,42
384,0.253435,42,42
385,0.252759,42,42
386,0.252086,42,42
387,0.251416,42,42
388,0.250750,42,42
389,0.250087,40,40
390,0.249428,40,40
391,0.248772,40,40
392,0.248120,40,40
393,0.247471,40,40
394,0.246825,40,40
395,0.246182,40,40
396,0.245543,39,39
397,0.244907,39,39
398,0.244274,39,39
399,0.243644,39,39
400,0.243018,39,39
401,0.242394,39,39
402,0.241774,39,39
403,0.241156,39,39
404,0.240542,39,39
405,0.239931,39,39
406,0.239323,39,39
407,0.238718,39,39
408,0.238115,39,39
409,0.237516,39,39
410,0.236920,39,39
411,0.236326,39,39
412,0.235736,39,39
413,0.235148,39,39
414,0.234563,39,39
415,0.233981,39,39
416,0.233402,39,39
417,0.232825,39,39
418,0.232251,39,39
419,0.231680,39,39
420,0.231112,39,39
421,0.230546,39,39
422,0.229983,39,39
423,0.229423,39,39
424,0.228866,39,39
425,0.228311,39,39
426,0.227758,39,39
427,0.227209,39,39
428,0.226661,39,39
429,0.226117,39,39
430,0.225574,38,38
431,0.225035,38,38
432,0.224498,38,38
433,0.223963,38,38
434,0.223431,38,38
435,0.222901,38,38
436,0.222374,38,38
437,0.221849,38,38
438,0.221327,38,38
439,0.220806,38,38
440,0.220289,38,38
441,0.219773,37,37
442,0.219260,37,37
443,0.218750,37,37
444,0.218241,37,37
445,0.217735,37,37
446,0.217231,37,37
447,0.216729,37,37
448,0.216230,37,37
449,0.215733,37,37
450,0.215238,37,37
451,0.214745,37,37
452,0.214255,37,37
453,0.213766,36,36
454,0.213280,36,36
455,0.212796,36,36
456,0.212314,36,36
457,0.211834,36,36
458,0.211356,36,36
459,0.210880,36,36
460,0.210407,36,36
461,0.209935,36,36
462,0.209465,36,36
463,0.208998,36,36
464,0.208532,36,36
465,0.208069,36,36
466,0.207607,36,36
467,0.207148,36,36
468,0.206690,36,36
469,0.206235,36,36
470,0.205781,36,36
471,0.205329,33,33
472,0.204879,33,33
473,0.204431,33,33
474,0.203985,33,33
475,0.203541,33,33
476,0.203099,33,33
477,0.202658,33,33
478,0.202220,33,33
479,0.201783,33,33
480,0.201348,33,33
481,0.200915,33,33
482,0.200483,33,33
483,0.200054,33,33
484,0.199626,33,33
485,0.199200,33,33
486,0.198776,33,33
487,0.198353,32,32
488,0.197932,32,32
489,0.197513,32,32
490,0.197096,29,29
491,0.196680,29,29
492,0.196266,29,29
493,0.195854,29,29
494,0.195443,29,29
495,0.195034,29,29
496,0.194627,29,29
497,0.194221,29,29
498,0.193817,29,29
499,0.193415,29,29
500,0.193014,29,29
501,0.192615,29,29
502,0.192217,29,29
503,0.191821,29,29
504,0.191427,29,29
505,0.191034,29,29
506,0.190642,29,29
507,0.190253,29,29
508,0.189864,29,29
509,0.189477,29,29
510,0.189092,29,29
511,0.188708,29,29
512,0.188326,29,29
513,0.187945,28,28
514,0.187566,28,28
515,0.187188,28,28
516,0.186812,27,27
517,0.186437,27,27
518,0.186064,27,27
519,0.185692,27,27
520,0.185321,27,27
521,0.184952,27,27
522,0.184584,27,27
523,0.184218,27,27
524,0.183853,27,27
525,0.183490,27,27
526,0.183127,27,27
527,0.182767,27,27
528,0.182407,27,27
529,0.182049,27,27
530,0.181693,27,27
531,0.181337,27,27
532,0.180983,27,27
533,0.180630,27,27
534,0.180279,27,27
535,0.179929,27,27
536,0.179580,27,27
537,0.179233,27,27
538,0.178887,27,27
539,0.178542,27,27
540,0.178198,27,27
541,0.177856,27,27
542,0.177515,27,27
543,0.177175,27,27
544,0.176836,27,27
545,0.176499,27,27
546,0.176163,27,27
547,0.175828,27,27
548,0.175495,27,27
549,0.175162,27,27
550,0.174831,27,27
551,0.174501,27,27
552,0.174172,27,27
553,0.173845,27,27
554,0.173518,26,26
555,0.173193,26,26
556,0.172869,26,26
557,0.172546,25,25
558,0.172224,25,25
559,0.171903,25,25
560,0.171584,25,25
561,0.171266,25,25
562,0.170948,25,25
563,0.170632,25,25
564,0.170317,25,25
565,0.170004,25,25
566,0.169691,25,25
567,0.169379,25,25
568,0.169069,25,25
569,0.168759,25,25
570,0.168451,25,25
571,0.168144,25,25
572,0.167837,25,25
573,0.167532,25,25
574,0.167228,25,25
575,0.166925,25,25
576,0.166623,25,25
577,0.166322,25,25
578,0.166023,25,25
579,0.165724,25,25
580,0.165426,25,25
581,0.165129,24,24
582,0.164833,24,24
583,0.164539,24,24
584,0.164245,24,24
585,0.163952,24,24
586,0.163660,24,24
587,0.163370,24,24
588,0.163080,24,24
589,0.162791,24,24
590,0.162503,24,24
591,0.162217,24,24
592,0.161931,24,24
593,0.161646,24,24
594,0.161362,24,24
595,0.161079,24,24
596,0.160797,24,24
597,0.160516,24,24
598,0.160236,24,24
599,0.159957,23,23
600,0.159678,23,23
601,0.159401,23,23
602,0.159125,23,23
603,0.158849,23,23
604,0.158575,23,23
605,0.158301,23,23
606,0.158028,23,23
607,0.157756,22,22
608,0.157485,22,22
609,0.157215,22,22
610,0.156946,22,22
611,0.156678,22,22
612,0.156410,22,22
613,0.156144,22,22
614,0.155878,22,22
615,0.155613,22,22
616,0.155349,22,22
617,0.155086,22,22
618,0.154824,22,22
619,0.154562,22,22
620,0.154302,22,22
621,0.154042,22,22
622,0.153783,22,22
623,0.153525,22,22
624,0.153268,22,22
625,0.153011,22,22
626,0.152756,22,22
627,0.152501,22,22
628,0.152247,22,22
629,0.151994,22,22
630,0.151741,22,22
631,0.151490,22,22
632,0.151239,22,22
633,0.150989,22,22
634,0.150740,22,22
635,0.150491,22,22
636,0.150244,22,22
637,0.149997,22,22
638,0.149751,22,22
639,0.149506,22,22
640,0.149261,22,22
641,0.149017,22,22
642,0.148774,22,22
643,0.148532,22,22
644,0.148290,22,22
645,0.148050,22,22
646,0.147810,22,22
647,0.147570,22,22
648,0.147332,22,22
649,0.147094,22,22
650,0.146857,22,22
651,0.146621,22,22
652,0.146385,22,22
653,0.146150,22,22
654,0.145916,22,22
655,0.145683,22,22
656,0.145450,22,22
657,0.145218,22,22
658,0.144986,22,22
659,0.144756,22,22
660,0.144526,22,22
661,0.144297,22,22
662,0.144068,22,22
663,0.143840,22,22
664,0.143613,22,22
665,0.143387,22,22
666,0.143161,22,22
667,0.142936,22,22
668,0.142711,22,22
669,0.142487,22,22
670,0.142264,22,22
671,0.142042,22,22
672,0.141820,22,22
673,0.141599,22,22
674,0.141378,22,22
675,0.141159,22,22
676,0.140939,22,22
677,0.140721,22,22
678,0.140503,22,22
679,0.140286,22,22
680,0.140069,22,22
681,0.139853,22,22
682,0.139638,22,22
683,0.139423,22,22
684,0.139209,22,22
685,0.138996,22,22
686,0.138783,22,22
687,0.138571,22,22
688,0.138359,22,22
689,0.138148,22,22
690,0.137938,22,22
691,0.137728,22,22
692,0.137519,22,22
693,0.137310,22,22
694,0.137102,22,22
695,0.136895,22,22
696,0.136688,22,22
697,0.136482,22,22
698,0.136277,21,21
699,0.136072,21,21
700,0.135867,21,21
701,0.135663,21,21
702,0.135460,21,21
703,0.135258,21,21
704,0.135055,21,21
705,0.134854,21,21
706,0.134653,21,21
707,0.134453,21,21
708,0.134253,21,21
709,0.134054,21,21
710,0.133855,21,21
711,0.133657,21,21
712,0.133459,21,21
713,0.133262,21,21
714,0.133066,21,21
715,0.132870,21,21
716,0.132675,21,21
717,0.132480,21,21
718,0.132286,21,21
719,0.132092,21,21
720,0.131899,21,21
721,0.131706,20,20
722,0.131514,20,20
723,0.131322,20,20
724,0.131131,20,20
725,0.130941,20,20
726,0.130751,20,20
727,0.130561,20,20
728,0.130372,20,20
729,0.130184,20,20
730,0.129996,20,20
731,0.129809,20,20
732,0.129622,20,20
733,0.129435,20,20
734,0.129249,20,20
735,0.129064,20,20
736,0.128879,20,20
737,0.128695,20,20
738,0.128511,20,20
739,0.128328,20,20
740,0.128145,20,20
741,0.127962,20,20
742,0.127780,20,20
743,0.127599,20,20
744,0.127418,20,20
745,0.127238,20,20
746,0.127058,20,20
747,0.126878,20,20
748,0.126699,20,20
749,0.126521,20,20
750,0.126343,20,20
751,0.126165,20,20
752,0.125988,20,20
753,0.125812,20,20
754,0.125635,20,20
755,0.125460,20,20
756,0.125284,20,20
757,0.125110,20,20
758,0.124935,20,20
759,0.124762,20,20
760,0.124588,20,20
761,0.124415,19,19
762,0.124243,19,19
763,0.124071,19,19
764,0.123899,19,19
765,0.123728,19,19
766,0.123558,19,19
767,0.123387,19,19
768,0.123218,19,19
769,0.123048,19,19
770,0.122879,19,19
771,0.122711,19,19
772,0.122543,19,19
773,0.122375,19,19
774,0.122208,19,19
775,0.122041,19,19
776,0.121875,19,19
777,0.121709,19,19
778,0.121544,19,19
779,0.121379,19,19
780,0.121214,19,19
781,0.121050,19,19
782,0.120886,19,19
783,0.120723,19,19
784,0.120560,19,19
785,0.120398,19,19
786,0.120235,19,19
787,0.120074,19,19
788,0.119913,19,19
789,0.119752,19,19
790,0.119591,19,19
791,0.119431,19,19
792,0.119272,19,19
793,0.119112,19,19
794,0.118953,19,19
795,0.118795,19,19
796,0.118637,19,19
797,0.118479,19,19
798,0.118322,19,19
799,0.118165,19,19
800,0.118009,19,19
801,0.117853,19,19
802,0.117697,19,19
803,0.117542,19,19
804,0.117387,19,19
805,0.117232,19,19
806,0.117078,19,19
807,0.116924,19,19
808,0.116771,19,19
809,0.116618,19,19
810,0.116466,19,19
811,0.116313,19,19
812,0.116161,19,19
813,0.116010,19,19
814,0.115859,19,19
815,0.115708,19,19
816,0.115558,19,19
817,0.115408,19,19
818,0.115258,19,19
819,0.115109,19,19
820,0.114960,19,19
821,0.114811,19,19
822,0.114663,19,19
823,0.114515,19,19
824,0.114368,18,18
825,0.114221,18,18
826,0.114074,18,18
827,0.113928,18,18
828,0.113781,18,18
829,0.113636,18,18
830,0.113490,18,18
831,0.113345,18,18
832,0.113201,18,18
833,0.113057,18,18
834,0.112913,18,18
835,0.112769,18,18
836,0.112626,18,18
837,0.112483,18,18
838,0.112340,18,18
839,0.112198,18,18
840,0.112056,18,18
841,0.111914,18,18
842,0.111773,18,18
843,0.111632,18,18
844,0.111492,18,18
845,0.111352,18,18
846,0.111212,18,18
847,0.111072,18,18
848,0.110933,18,18
849,0.110794,18,18
850,0.110655,18,18
851,0.110517,18,18
852,0.110379,17,17
853,0.110242,17,17
854,0.110104,17,17
855,0.109967,17,17
856,0.109831,17,17
857,0.109694,17,17
858,0.109558,17,17
859,0.109423,17,17
860,0.109287,17,17
861,0.109152,17,17
862,0.109017,17,17
863,0.108883,17,17
864,0.108749,17,17
865,0.108615,17,17
866,0.108482,17,17
867,0.108348,17,17
868,0.108216,17,17
869,0.108083,17,17
870,0.107951,16,16
871,0.107819,16,16
872,0.107687,16,16
873,0.107556,15,15
874,0.107425,15,15
875,0.107294,15,15
876,0.107163,15,15
877,0.107033,15,15
878,0.106903,15,15
879,0.106774,15,15
880,0.106644,15,15
881,0.106515,15,15
882,0.106387,14,14
883,0.106258,14,14
884,0.106130,14,14
885,0.106002,14,14
886,0.105875,14,14
887,0.105748,14,14
888,0.105621,14,14
889,0.105494,14,14
890,0.105367,14,14
891,0.105241,14,14
892,0.105116,14,14
893,0.104990,14,14
894,0.104865,14,14
895,0.104740,14,14
896,0.104615,14,14
897,0.104491,14,14
898,0.104366,14,14
899,0.104243,14,14
900,0.104119,14,14
901,0.103996,14,14
902,0.103873,14,14
903,0.103750,14,14
904,0.103627,14,14
905,0.103505,14,14
906,0.103383,14,14
907,0.103261,14,14
908,0.103140,14,14
909,0.103019,14,14
910,0.102898,14,14
911,0.102777,14,14
912,0.102657,14,14
913,0.102537,14,14
914,0.102417,14,14
915,0.102297,14,14
916,0.102178,14,14
917,0.102059,14,14
918,0.101940,14,14
919,0.101822,14,14
920,0.101703,14,14
921,0.101585,14,14
922,0.101468,14,14
923,0.101350,14,14
924,0.101233,14,14
925,0.101116,14,14
926,0.100999,14,14
927,0.100882,14,14
928,0.100766,14,14
929,0.100650,14,14
930,0.100534,14,14
931,0.100419,14,14
932,0.100304,14,14
933,0.100189,14,14
934,0.100074,14,14
935,0.099959,14,14
936,0.099845,14,14
937,0.099731,14,14
938,0.099617,14,14
939,0.099504,14,14
940,0.099391,14,14
941,0.099277,14,14
942,0.099165,14,14
943,0.099052,14,14
944,0.098940,14,14
945,0.098828,14,14
946,0.098716,14,14
947,0.098604,14,14
948,0.098493,13,13
949,0.098382,13,13
950,0.098271,13,13
951,0.098160,13,13
952,0.098049,13,13
953,0.097939,13,13
954,0.097829,13,13
955,0.097719,13,13
956,0.097610,13,13
957,0.097501,13,13
958,0.097392,13,13
959,0.097283,13,13
960,0.097174,13,13
961,0.097066,13,13
962,0.096957,13,13
963,0.096850,13,13
964,0.096742,13,13
965,0.096634,12,12
966,0.096527,12,12
967,0.096420,12,12
968,0.096313,12,12
969,0.096206,12,12
970,0.096100,12,12
971,0.095994,12,12
972,0.095888,12,12
973,0.095782,12,12
974,0.095677,12,12
975,0.095571,12,12
976,0.095466,12,12
977,0.095361,12,12
978,0.095257,12,12
979,0.095152,12,12
980,0.095048,12,12
981,0.094944,12,12
982,0.094840,12,12
983,0.094737,12,12
984,0.094633,12,12
985,0.094530,12,12
986,0.094427,12,12
987,0.094324,12,12
988,0.094222,12,12
989,0.094119,12,12
990,0.094017,12,12
991,0.093915,12,12
992,0.093814,12,12
993,0.093712,12,12
994,0.093611,12,12
995,0.093510,12,12
996,0.093409,12,12
997,0.093308,12,12
998,0.093207,12,12
999,0.093107,12,12
1000,0.093007,12,12
1001,0.092907,12,12
1002,0.092807,12,12
1003,0.092708,12,12
1004,0.092609,12,12
1005,0.092510,12,12
1006,0.092411,12,12
1007,0.092312,12,12
1008,0.092213,12,12
1009,0.092115,12,12
1010,0.092017,12,12
1011,0.091919,12,12
1012,0.091821,12,12
1013,0.091724,12,12
1014,0.091626,12,12
1015,0.091529,12,12
1016,0.091432,12,12
1017,0.091335,12,12
1018,0.091239,12,12
1019,0.091142,12,12
1020,0.091046,12,12
1021,0.090950,12,12
1022,0.090854,12,12
1023,0.090759,12,12
1024,0.090663,12,12
1025,0.090568,12,12
1026,0.090473,12,12
1027,0.090378,12,12
1028,0.090283,12,12
1029,0.090189,12,12
1030,0.090094,12,12
1031,0.090000,12,12
1032,0.089906,12,12
1033,0.089812,12,12
1034,0.089719,12,12
1035,0.089625,12,12
1036,0.089532,12,12
1037,0.089439,12,12
1038,0.089346,12,12
1039,0.089253,12,12
1040,0.089161,12,12
1041,0.089068,12,12
1042,0.088976,12,12
1043,0.088884,12,12
1044,0.088792,12,12
1045,0.088701,12,12
1046,0.088609,12,12
1047,0.088518,12,12
1048,0.088427,12,12
1049,0.088336,12,12
1050,0.088245,12,12
1051,0.088154,12,12
1052,0.088064,12,12
1053,0.087973,12,12
1054,0.087883,12,12
1055,0.087793,12,12
1056,0.087704,12,12
1057,0.087614,12,12
1058,0.087525,12,12
1059,0.087435,12,12
1060,0.087346,12,12
1061,0.087257,12,12
1062,0.087169,12,12
1063,0.087080,12,12
1064,0.086992,12,12
1065,0.086903,12,12
1066,0.086815,12,12
1067,0.086727,12,12
1068,0.086640,12,12
1069,0.086552,12,12
1070,0.086465,12,12
1071,0.086377,12,12
1072,0.086290,12,12
1073,0.086203,12,12
1074,0.086116,12,12
1075,0.086030,12,12
1076,0.085943,12,12
1077,0.085857,12,12
1078,0.085771,12,12
1079,0.085685,12,12
1080,0.085599,12,12
1081,0.085513,12,12
1082,0.085428,12,12
1083,0.085343,12,12
1084,0.085257,12,12
1085,0.085172,12,12
1086,0.085088,12,12
1087,0.085003,12,12
1088,0.084918,12,12
1089,0.084834,12,12
1090,0.084750,12,12
1091,0.084666,12,12
1092,0.084582,12,12
1093,0.084498,12,12
1094,0.084414,12,12
1095,0.084331,12,12
1096,0.084247,12,12
1097,0.084164,12,12
1098,0.084081,12,12
1099,0.083998,12,12
1100,0.083916,12,12
1101,0.083833,12,12
1102,0.083751,12,12
1103,0.083668,12,12
1104,0.083586,12,12
1105,0.083504,12,12
1106,0.083422,12,12
1107,0.083341,12,12
1108,0.083259,12,12
1109,0.083178,12,12
1110,0.083096,12,12
1111,0.083015,12,12
1112,0.082934,12,12
1113,0.082854,12,12
1114,0.082773,12,12
1115,0.082692,12,12
1116,0.082612,12,12
1117,0.082532,12,12
1118,0.082452,12,12
1119,0.082372,12,12
1120,0.082292,12,12
1121,0.082212,12,12
1122,0.082133,12,12
1123,0.082054,12,12
1124,0.081974,12,12
1125,0.081895,12,12
1126,0.081816,12,12
1127,0.081737,12,12
1128,0.081659,12,12
1129,0.081580,12,12
1130,0.081502,12,12
1131,0.081424,12,12
1132,0.081345,12,12
1133,0.081268,12,12
1134,0.081190,12,12
1135,0.081112,12,12
1136,0.081034,12,12
1137,0.080957,12,12
1138,0.080880,12,12
1139,0.080803,12,12
1140,0.080726,12,12
1141,0.080649,12,12
1142,0.080572,12,12
1143,0.080495,12,12
1144,0.080419,12,12
1145,0.080342,12,12
1146,0.080266,12,12
1147,0.080190,12,12
1148,0.080114,12,12
1149,0.080038,12,12
1150,0.079963,12,12
1151,0.079887,12,12
1152,0.079812,12,12
1153,0.079736,11,11
1154,0.079661,11,11
1155,0.079586,11,11
1156,0.079511,11,11
1157,0.079437,11,11
1158,0.079362,11,11
1159,0.079287,11,11
1160,0.079213,11,11
1161,0.079139,11,11
1162,0.079065,11,11
1163,0.078991,11,11
1164,0.078917,11,11
1165,0.078843,11,11
1166,0.078769,11,11
1167,0.078696,11,11
1168,0.078623,11,11
1169,0.078549,11,11
1170,0.078476,11,11
1171,0.078403,11,11
1172,0.078330,11,11
1173,0.078258,11,11
1174,0.078185,11,11
1175,0.078112,11,11
1176,0.078040,11,11
1177,0.077968,11,11
1178,0.077896,11,11
1179,0.077824,11,11
1180,0.077752,11,11
1181,0.077680,11,11
1182,0.077608,11,11
1183,0.077537,11,11
1184,0.077465,11,11
1185,0.077394,11,11
1186,0.077323,11,11
1187,0.077252,11,11
1188,0.077181,11,11
1189,0.077110,11,11
1190,0.077040,11,11
1191,0.076969,11,11
1192,0.076899,11,11
1193,0.076828,11,11
1194,0.076758,11,11
1195,0.076688,11,11
1196,0.076618,11,11
1197,0.076548,11,11
1198,0.076478,11,11
1199,0.076409,11,11
1200,0.076339,11,11
1201,0.076270,11,11
1202,0.076201,11,11
1203,0.076131,11,11
1204,0.076062,11,11
1205,0.075993,11,11
1206,0.075925,11,11
1207,0.075856,11,11
1208,0.075787,11,11
1209,0.075719,11,11
1210,0.075650,11,11
1211,0.075582,11,11
1212,0.075514,11,11
1213,0.075446,11,11
1214,0.075378,11,11
1215,0.075310,11,11
1216,0.075243,11,11
1217,0.075175,11,11
1218,0.075108,11,11
1219,0.075040,11,11
1220,0.074973,11,11
1221,0.074906,11,11
1222,0.074839,11,11
1223,0.074772,11,11
1224,0.074705,11,11
1225,0.074638,11,11
1226,0.074572,11,11
1227,0.074505,11,11
1228,0.074439,11,11
1229,0.074373,11,11
1230,0.074307,11,11
1231,0.074241,11,11
1232,0.074175,11,11
1233,0.074109,11,11
1234,0.074043,11,11
1235,0.073977,11,11
1236,0.073912,11,11
1237,0.073846,11,11
1238,0.073781,11,11
1239,0.073716,11,11
1240,0.073651,11,11
1241,0.073586,11,11
1242,0.073521,11,11
1243,0.073456,11,11
1244,0.073392,11,11
1245,0.073327,11,11
1246,0.073263,11,11
1247,0.073198,11,11
1248,0.073134,11,11
1249,0.073070,11,11
