link_imagem,titulo_documento
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B475%7Dfigura_4a.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B433%7Dfigura_4b.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B9%7Dfigura_4c.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B508%7Dfigura_4d.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B305%7Dfigura_5a.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B546%7Dfigura_5b.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B328%7Dfigura_5c.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16099%5D%7B162%7Dfigura_5d.jpg,COMPOSTAGEM - Tipos de compostagem - Leira com revolvimento automatizado
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B16101%5D%7B271%7Dfigura_6.jpg,COMPOSTAGEM - Como calcular as misturas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B244%7Dfigura_6-1.jpg,COMPOSTAGEM - Como calcular as misturas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B233%7Dfigura_6-2.jpg,COMPOSTAGEM - Como calcular as misturas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B58%7Dfigura_6-3.jpg,COMPOSTAGEM - Como calcular as misturas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16101%5D%7B233%7Dfigura_6-4.jpg,COMPOSTAGEM - Como calcular as misturas
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B16104%5D%7B534%7Dfigura_10-2.jpg,COMPOSTAGEM - Manejo da compostagem - Aeração
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16104%5D%7B403%7Dfigura_10-2.jpg,COMPOSTAGEM - Manejo da compostagem - Aeração
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16104%5D%7B451%7Dfigura_10-1.jpg,COMPOSTAGEM - Manejo da compostagem - Aeração
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B16102%5D%7B531%7Dfigura_8a.jpg,COMPOSTAGEM - Manejo da compostagem - Temperatura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16102%5D%7B370%7Dfigura_7.jpg,COMPOSTAGEM - Manejo da compostagem - Temperatura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16102%5D%7B272%7Dfigura_8a.jpg,COMPOSTAGEM - Manejo da compostagem - Temperatura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16102%5D%7B196%7Dfigura_8b.jpg,COMPOSTAGEM - Manejo da compostagem - Temperatura
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B16103%5D%7B349%7Dfigura_9.jpg,COMPOSTAGEM - Manejo da compostagem - Umidade
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16103%5D%7B532%7Dfigura_9a.jpg,COMPOSTAGEM - Manejo da compostagem - Umidade
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16103%5D%7B188%7Dfigura_9b.jpg,COMPOSTAGEM - Manejo da compostagem - Umidade
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16103%5D%7B438%7Dfigura_9c.jpg,COMPOSTAGEM - Manejo da compostagem - Umidade
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16103%5D%7B166%7Dfigura_9d.jpg,COMPOSTAGEM - Manejo da compostagem - Umidade
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B16105%5D%7B306%7Dfigura_11.jpg,COMPOSTAGEM - Local da compostagem
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16105%5D%7B188%7Dfigura_11.jpg,COMPOSTAGEM - Local da compostagem
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B16107%5D%7B497%7Dfigura_12b.jpg,COMPOSTAGEM - Quando o composto está pronto
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16107%5D%7B195%7Dfigura_12b.jpg,COMPOSTAGEM - Quando o composto está pronto
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16107%5D%7B346%7Dfigura_12a.jpg,COMPOSTAGEM - Quando o composto está pronto
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B16108%5D%7B285%7Dtabela_1.jpg,COMPOSTAGEM - Como usar o composto
