link_imagem,titulo_documento
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11343%5D%7B374%7D05_palha_caput.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B204%7D05_palha_01.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B254%7D05_palha_02.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B16%7D05_sementesuperficie_01.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B315%7D05_sementesuperficie_02.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B288%7D05_rolofaca_01.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B318%7D05_rolofaca_02.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B457%7D05_rolofaca_03.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11343%5D%7B163%7D05_manejossolo.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo da palha do arroz
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11403%5D%7B100%7D05_drenagem_caput.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Drenagem da área
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11403%5D%7B56%7D05_canaldrena.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Drenagem da área
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11403%5D%7B145%7D05_valetas_01.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Drenagem da área
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11403%5D%7B493%7D05_valetas_02.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Drenagem da área
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11404%5D%7B184%7D05_manejopldan_caput.jpg,ARROZ IRRIGADO - 05. Manejo de entressafra - Manejo de plantas daninhas
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11406%5D%7B20%7D06_amostrasolo_caput.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Determinação do teor de nutrientes no solo
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11407%5D%7B432%7D06_calcario_caput.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Avaliação da necessidade de calcário (NC)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11407%5D%7B232%7D06_tabneccalcario_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Avaliação da necessidade de calcário (NC)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11407%5D%7B396%7D06_tabneccalcarioss_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Avaliação da necessidade de calcário (NC)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11407%5D%7B495%7D06_tabdosecalcario_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Avaliação da necessidade de calcário (NC)
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11408%5D%7B1%7D06_adubo_caput.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11408%5D%7B286%7D06_tabteorp_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11408%5D%7B295%7D06_tabteork_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11408%5D%7B1%7D06_tabdosep_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11408%5D%7B230%7D06_tabdosek_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11408%5D%7B140%7D06_tabdosen_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11408%5D%7B86%7D06_tabparcn_2021.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Recomendação de adubação
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11409%5D%7B221%7D06_adfoliar_caput.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Análise e adubação foliar
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11410%5D%7B379%7D06_disturbio_caput.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11410%5D%7B177%7D06_toxicdirfe_01.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11410%5D%7B461%7D06_toxicdirfe_02.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11410%5D%7B278%7D06_toxicdirfe_03.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11410%5D%7B276%7D06_toxicindirfe_01.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11410%5D%7B537%7D06_toxicindirfe_02.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11410%5D%7B448%7D06_toxicindirfe_03.jpg,ARROZ IRRIGADO - 06. Manejo nutricional - Distúrbios nutricionais
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11411%5D%7B132%7D07_demandaagua_caput.jpg,ARROZ IRRIGADO - 07. Manejo da água - Demanda da cultura
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11412%5D%7B41%7D07_dispagua_caput.jpg,ARROZ IRRIGADO - 07. Manejo da água - Disponibilidade de água para a irrigação do arroz em SC
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11413%5D%7B491%7D07_irrigadrena_caput.jpg,ARROZ IRRIGADO - 07. Manejo da água - Irrigação e drenagem da lavoura
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11414%5D%7B495%7D07_armazemagua_caput.jpg,ARROZ IRRIGADO - 07. Manejo da água - Armazenamento de água
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11414%5D%7B484%7D07_armazemagua_fig01.jpg,ARROZ IRRIGADO - 07. Manejo da água - Armazenamento de água
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11414%5D%7B536%7D07_armazemagua_fig02.jpg,ARROZ IRRIGADO - 07. Manejo da água - Armazenamento de água
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11414%5D%7B326%7D07_armazemagua_fig03.jpg,ARROZ IRRIGADO - 07. Manejo da água - Armazenamento de água
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11414%5D%7B367%7D07_armazemagua_fig04.jpg,ARROZ IRRIGADO - 07. Manejo da água - Armazenamento de água
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11415%5D%7B357%7D07_monitorirrgiga_caput.jpg,ARROZ IRRIGADO - 07. Manejo da água - Gestão e monitoramento da irrigação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11415%5D%7B267%7D07_monitorirrgiga_fig01.jpg,ARROZ IRRIGADO - 07. Manejo da água - Gestão e monitoramento da irrigação
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11415%5D%7B311%7D07_monitorirrgiga_fig02.jpg,ARROZ IRRIGADO - 07. Manejo da água - Gestão e monitoramento da irrigação
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11416%5D%7B331%7D08_cultivares_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Escolha de cultivares
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11416%5D%7B279%7D08_tabcultivaprod.jpg,ARROZ IRRIGADO - 08. Cultivares - Escolha de cultivares
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11416%5D%7B18%7D08_tabcultivacarac.jpg,ARROZ IRRIGADO - 08. Cultivares - Escolha de cultivares
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11452%5D%7B195%7Dempasc106_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - Epagri 106
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11453%5D%7B105%7Depagri108_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - Epagri 108
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11455%5D%7B181%7Dscs113_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCSBRS Tio Taka
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11456%5D%7B178%7Dscs116_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCS116 Satoru
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11457%5D%7B527%7Dscs122_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCS122 Miura
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11458%5D%7B265%7Dscs124_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCS124 Sardo
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11459%5D%7B343%7Dscs125_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCS125
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18045%5D%7B507%7Dscs126_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCSBRS126 Dueto
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18045%5D%7B231%7Dcurva_de_hidratacao_scsbrs126_dueto_-_ufpel_labgraos.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCSBRS126 Dueto
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18045%5D%7B524%7Ddendograma_de_similaridade_genetica_scsbrs126_dueto.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCSBRS126 Dueto
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18045%5D%7B534%7Dmarcadores_moleculares_genotipagem_fingerprint_scsbrs126_dueto.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares convencionais recomendadas - SCSBRS126 Dueto
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11460%5D%7B224%7Dscs121_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares CL (Clearfield) - SCS121 CL
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11461%5D%7B131%7Dscs119_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares de tipos especiais de arroz - SCS119 Rubi
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11462%5D%7B324%7Dscs120_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares de tipos especiais de arroz - SCS120 Ônix
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11463%5D%7B211%7Dscs123_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares de tipos especiais de arroz - SCS123 Pérola
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11464%5D%7B119%7Dempasc100_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Empasc 100
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11465%5D%7B289%7Dempasc101_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Empasc 101
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11466%5D%7B305%7Dempasc102_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Empasc 102
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11467%5D%7B84%7Dempasc103_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Empasc 103
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11468%5D%7B291%7Dempasc104_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Empasc 104
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11469%5D%7B444%7Dempasc105_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Empasc 105
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11470%5D%7B443%7Dempasc107_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Epagri 107
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11454%5D%7B106%7Depagri109_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - Epagri 109
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11472%5D%7B95%7Dscs111_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - SCS BRS 111
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11471%5D%7B141%7Dscs112_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - SCS 112
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11473%5D%7B128%7Dscs114_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - SCS114 Andosan
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11474%5D%7B420%7Dscs115_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - SCS115 CL
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11475%5D%7B295%7Dscs117_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - SCS117 CL
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11476%5D%7B134%7Dscs118_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares fora da recomendação - SCS118 Marques
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11477%5D%7B54%7Dcaisy50_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares conveniados ou contratados - Caisy 50
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11478%5D%7B521%7Ditacaabo105_caput.jpg,ARROZ IRRIGADO - 08. Cultivares - Portfólio de cultivares Epagri - Cultivares conveniados ou contratados - Itá Caabó 105
